name,zip,county,district,latitude,longitude
Szentborbás,7918,Baranya,,45.874649610025386,17.659927964221794
Almáskeresztúr,7932,Baranya,,46.11978271,17.89584647609441
Szulimán,7932,Baranya,,46.12615759354181,17.805415470351047
Szentlászló,7936,Baranya,,46.157722,17.824205798043725
Boldogasszonyfa,7937,Baranya,,46.1954245,17.829227111165643
Szentlőrinc,7940,Baranya,,46.046764350000004,17.99132668849884
Gerde,7951,Baranya,,45.993405949999996,18.04381426329978
Királyegyháza,7953,Baranya,,45.9904058,17.965875965038734
Magyartelek,7954,Baranya,,45.9452875,17.97925321
Okorág,7957,Baranya,,45.935688850000005,17.880200999211212
Kákics,7958,Baranya,,45.9041098,17.85167958073977
Sellye,7960,Baranya,,45.84000065,17.838360874234297
Drávaiványi,7960,Baranya,,45.84000065,17.838360874234297
Csányoszró,7964,Baranya,,45.8802857,17.90703328246045
Bogdása,7966,Baranya,,45.8854862,17.79986688
Drávafok,7967,Baranya,,45.867815750000005,17.75252521389626
Felsőszentmárton,7968,Baranya,,45.85181085,17.696795830382598
Hobol,7971,Baranya,,46.01351235,17.78045527692045
Gyöngyösmellék,7972,Baranya,,45.991329300000004,17.694405004360206
Bürüs,7973,Baranya,,45.9567959,17.76430655947629
Kétújfalu,7975,Baranya,,45.9653626,17.71483117957989
Zádor,7976,Baranya,,45.970658799999995,17.658816269333222
Kastélyosdombó,7977,Baranya,,45.95035025,17.614936639602824
Drávatamási,7979,Baranya,,45.941733400000004,17.55693608392685
Pettend,7980,Baranya,,46.0020219,17.700728754805272
Tótszentgyörgy,7981,Baranya,,46.05200255,17.73033054374141
Nagydobsza,7985,Baranya,,46.0347168,17.66536755011473
Istvándi,7987,Baranya,,46.0205579,17.599091268621457
Darány,7988,Baranya,,45.98333275,17.58944243680368
Csór,8041,Fejér,,47.203577949999996,18.27670761305351
Moha,8042,Fejér,,47.2424892,18.33344947
Iszkaszentgyörgy,8043,Fejér,,47.2403856,18.28242359184587
Kincsesbánya,8044,Fejér,,47.266734299999996,18.265604828371075
Isztimér,8045,Fejér,,47.275883699999994,18.159987392848265
Bakonykúti,8046,Fejér,,47.241887750000004,18.200207764174316
Sárkeresztes,8051,Fejér,,47.25528325,18.374060899193445
Fehérvárcsurgó,8052,Fejér,,47.2941668,18.252058071555428
Bodajk,8053,Fejér,,47.3289108,18.20880481466433
Balinka,8055,Fejér,,47.3114562,18.184227773740574
Bakonycsernye,8056,Fejér,,47.31947785,18.099084457077737
Mór,8060,Fejér,,47.39386475,18.180792897055593
Nagyveleg,8065,Fejér,,47.364366700000005,18.107236981949477
Pusztavám,8066,Fejér,,47.4294632,18.228060374794246
Magyaralmás,8071,Fejér,,47.298011849999995,18.338992372509132
Söréd,8072,Fejér,,47.32349925,18.282786351885886
Csákberény,8073,Fejér,,47.351743799999994,18.32755572848069
Csókakő,8074,Fejér,,47.35450755,18.26205213874549
Bodmér,8080,Fejér,,47.450930400000004,18.533632726136858
Zámoly,8081,Fejér,,47.309827,18.405580018316343
Gánt,8082,Fejér,,47.4170407,18.382217035798792
Csákvár,8083,Fejér,,47.37697495,18.465466038850664
Vértesboglár,8085,Fejér,,47.4343591,18.515316448560146
Felcsút,8086,Fejér,,47.4531405,18.589705662569095
Alcsútdoboz,8087,Fejér,,47.42673795,18.599529995884666
Tabajd,8088,Fejér,,47.399108350000006,18.63528830502679
Vértesacsa,8089,Fejér,,47.374597699999995,18.57446393214338
Pátka,8092,Fejér,,47.27676075,18.482760887667364
Lovasberény,8093,Fejér,,47.309052550000004,18.553091045684468
Pákozd,8095,Fejér,,47.21823085,18.540071473291256
Sukoró,8096,Fejér,,47.2340377,18.603927614842103
Nadap,8097,Fejér,,47.264640299999996,18.62281307062905
Pétfürdő,8105,Veszprém,,47.170920949999996,18.135843857684744
Tés,8109,Veszprém,,47.24670115,18.041685291003816
Seregélyes,8111,Fejér,,47.1094632,18.590274635748973
Zichyújfalu,8112,Fejér,,47.1306591,18.67793791511331
Tác,8121,Fejér,,47.08107845,18.42156785565239
Csősz,8122,Fejér,,47.04165655,18.40436283262386
Soponya,8123,Fejér,,47.00917005,18.42875321056229
Káloz,8124,Fejér,,46.9484379,18.47726532
Sárkeresztúr,8125,Fejér,,46.9975307,18.564463064263403
Sárszentágota,8126,Fejér,,46.951198149999996,18.573969899531008
Enying,8130,Fejér,,46.91456735,18.257305449103697
Lepsény,8132,Fejér,,46.97537255,18.247866792895362
Mezőszentgyörgy,8133,Fejér,,46.98035285,18.31347394457724
Mátyásdomb,8134,Fejér,,46.9263778,18.336085827755088
Dég,8135,Fejér,,46.8799996,18.426800915433297
Lajoskomárom,8136,Fejér,,46.8347013,18.351192817149737
Mezőkomárom,8137,Fejér,,46.83868925,18.288900368175465
Szabadhídvég,8138,Fejér,,46.82263345,18.245846552859376
Úrhida,8142,Fejér,,47.12387645,18.30642491
Sárszentmihály,8143,Fejér,,47.162538850000004,18.33818487
Sárkeszi,8144,Fejér,,47.1538503,18.279615684410935
Nádasdladány,8145,Fejér,,47.1344732,18.24913728
Jenő,8146,Fejér,,47.1027,18.25223776335576
Szabadbattyán,8151,Fejér,,47.1152161,18.366905252982782
Kőszárhegy,8152,Fejér,,47.094315449999996,18.337732168734924
Polgárdi,8154,Fejér,,47.057916649999996,18.31529573188938
Kisláng,8156,Fejér,,46.9524043,18.392544438988764
Székesfehérvár,8019,Fejér,Börgönd,47.165646298453076,18.521756036595587
Balinka,8054,Fejér,Eszény,47.29765831385498,18.128890402531233
Enying,8131,Fejér,Balatonbozsok,46.95454741387553,18.223382633743412
Füle,8157,Fejér,,47.057849000000004,18.238563048664133
Ősi,8161,Veszprém,,47.126102450000005,18.194129457493624
Küngös,8162,Veszprém,,47.0696735,18.163859565554205
Csajág,8163,Veszprém,,47.04999645,18.19549941561019
Balatonfőkajár,8164,Fejér,,47.01019755,18.203475991145808
Balatonvilágos,8171,Somogy,,46.971747199999996,18.139283930947812
Balatonakarattya,8172,Veszprém,,47.0086436,18.14526521435036
Balatonkenese,8174,Veszprém,,47.031380549999994,18.08379623
Balatonfűzfő,8175,Veszprém,,47.064133049999995,18.03966700293609
Berhida,8181,Veszprém,,47.11260995,18.14557110193055
Papkeszi,8183,Veszprém,,47.0837419,18.09603289609079
Öskü,8191,Veszprém,,47.185628949999995,18.04765272941946
Hajmáskér,8192,Veszprém,,47.16180355,18.001923374683138
Sóly,8193,Veszprém,,47.13261835,18.038766346472414
Vilonya,8194,Veszprém,,47.1205987,18.07143712
Királyszentistván,8195,Veszprém,,47.10709765,18.037375382349353
Litér,8196,Veszprém,,47.0908363,18.007435849524214
Veszprém,8200,Veszprém,,47.1269505,17.899826007133587
Balatonalmádi,8220,Veszprém,,47.0142146,18.023671015650383
Szentkirályszabadja,8225,Veszprém,,47.0561066,17.96043079
Alsóörs,8226,Veszprém,,46.97420865,17.991040102630546
Felsőörs,8227,Veszprém,,47.02188565,17.948741277851518
Lovas,8228,Veszprém,,47.00141295,17.942536798645364
Csopak,8229,Veszprém,,46.9711954,17.92414011351293
Balatonfüred,8230,Veszprém,,46.9616501,17.87657162176233
Balatonszőlős,8233,Veszprém,,46.9696455,17.824205941668872
Tihany,8237,Veszprém,,46.904944549999996,17.869451633113748
Aszófő,8241,Veszprém,,46.931823800000004,17.832888796574668
Balatonudvari,8242,Veszprém,,46.8959708,17.811928658974267
Balatonakali,8243,Veszprém,,46.868133099999994,17.760483465091664
Dörgicse,8244,Veszprém,,46.9200977,17.733537187790446
Pécsely,8245,Veszprém,,46.951635350000004,17.77953205409972
Tótvázsony,8246,Veszprém,,47.0296379,17.78985844481454
Hidegkút,8247,Veszprém,,47.012844900000005,17.84223366
Nemesvámos,8248,Veszprém,,47.0532163,17.860355024157467
Zánka,8251,Veszprém,,46.8677036,17.706926169382996
Balatonszepezd,8252,Veszprém,,46.8415684,17.682334514192085
Révfülöp,8253,Veszprém,,46.818827,17.63842393376132
Kővágóörs,8254,Veszprém,,46.85205035,17.590372293161103
Ábrahámhegy,8256,Veszprém,,46.811258949999996,17.567238545269767
Badacsonytomaj,8258,Veszprém,,46.79847675,17.511815358912717
Badacsonytördemic,8263,Veszprém,,46.77092805,17.472373912561693
Szigliget,8264,Veszprém,,46.7752174,17.439074089792506
Hegymagas,8265,Veszprém,,46.8261924,17.44610204
Mencshely,8271,Veszprém,,46.951441700000004,17.71641330112896
Balatoncsicsó,8272,Veszprém,,46.92703805,17.670438248989942
Monoszló,8273,Veszprém,,46.9026592,17.641959388792916
Köveskál,8274,Veszprém,,46.88513895,17.612451328188232
Balatonhenye,8275,Veszprém,,46.917316650000004,17.612927574554007
Szentbékkálla,8281,Veszprém,,46.8869301,17.560718650112598
Mindszentkálla,8282,Veszprém,,46.87884385,17.543879320943653
Káptalantóti,8283,Veszprém,,46.849705549999996,17.52033483087164
Nemesgulács,8284,Veszprém,,46.83463945,17.483448448026525
Gyulakeszi,8286,Veszprém,,46.863652349999995,17.48835880518206
Nagyvázsony,8291,Veszprém,,47.0179418,17.688271549260815
Öcs,8292,Veszprém,,47.0094675,17.605238641275918
Vigántpetend,8294,Veszprém,,46.9595903,17.610309544946603
Taliándörögd,8295,Veszprém,,46.98563405,17.57196305361832
Monostorapáti,8296,Veszprém,,46.92987495,17.552400698469278
Sáska,8308,Veszprém,,46.9542601,17.45889290513114
Nemesvita,8311,Veszprém,,46.8328282,17.38203324991179
Balatonederics,8312,Veszprém,,46.791642350000004,17.38664574175727
Balatongyörök,8313,Zala,,46.77181745,17.361324361935445
Vonyarcvashegy,8314,Zala,,46.7691798,17.315759851850686
Gyenesdiás,8315,Zala,,46.77505565,17.29232052479297
Várvölgy,8316,Zala,,46.864098,17.29642575842834
Lesencefalu,8317,Veszprém,,46.83815385,17.34132426869688
Lesencetomaj,8318,Veszprém,,46.875549050000004,17.383125198046876
Lesenceistvánd,8319,Veszprém,,46.89387895,17.35725315281043
Uzsa,8321,Veszprém,,46.9026979,17.32379559791434
Sümeg,8330,Veszprém,,46.961484150000004,17.30934623847978
Mihályfa,8341,Zala,,46.98269495,17.184501334797744
Óhíd,8342,Zala,,46.96150179999999,17.163691809367286
Zalaerdőd,8344,Veszprém,,47.056333249999994,17.121426181881507
Dabronc,8345,Veszprém,,47.0247841,17.14495535697734
Gógánfa,8346,Veszprém,,47.026208600000004,17.189872833795462
Ukk,8347,Veszprém,,47.039196450000006,17.227817727447935
Rigács,8348,Veszprém,,47.06576905,17.199438712271693
Zalagyömörő,8349,Veszprém,,47.015638499999994,17.23138664026318
Óbudavár,8272,Veszprém,,46.936659102519506,17.690077327018887
Zalameggyes,8348,Veszprém,,47.08030531554001,17.21874342236064
Tagyon,8272,Veszprém,,46.90296189782121,17.68017227989499
Berhida,8182,Veszprém,Peremartongyártelep,47.11705184678247,18.10850681110381
Badacsonytomaj,8257,Veszprém,Badacsonyörs,46.80730552938574,17.533887232005775
Badacsonytomaj,8261,Veszprém,Badacsony,46.78625675599316,17.493662311345208
Balatonfűzfő,8184,Veszprém,Fűzfőgyártelep,47.07938944624256,18.026296665171564
Kővágóörs,8255,Veszprém,Pálköve,46.82477892924421,17.594781965934786
Tapolca,8297,Veszprém,Diszel,46.88851428050043,17.496032062504565
Sümegprága,8351,Veszprém,,46.9346375,17.275682041467288
Bazsi,8352,Veszprém,,46.93837365,17.246053383046572
Zalaszántó,8353,Zala,,46.888986,17.232069880666828
Karmacs,8354,Zala,,46.84685,17.16217557374536
Vindornyaszőlős,8355,Zala,,46.890968,17.159012403056884
Nagygörbő,8356,Zala,,46.93064495,17.166535772972615
Sümegcsehi,8357,Zala,,46.94912395,17.215687450506998
Nemesbük,8371,Zala,,46.8216068,17.151585414093468
Cserszegtomaj,8372,Zala,,46.80054595,17.238637275480748
Rezi,8373,Zala,,46.8450438,17.227569282871883
Hévíz,8380,Zala,,46.7989266,17.185689997595112
Sármellék,8391,Zala,,46.7136554,17.163933030488202
Zalavár,8392,Zala,,46.6668511,17.17673734374373
Szentgyörgyvár,8393,Zala,,46.777613,17.132130861700496
Alsópáhok,8394,Zala,,46.7583461,17.170048264926972
Felsőpáhok,8395,Zala,,46.7901057,17.154403158215942
Úrkút,8409,Veszprém,,47.07176925,17.682752846742854
Eplény,8413,Veszprém,,47.2101115,17.92635714
Olaszfalu,8414,Veszprém,,47.2346933,17.942101304366318
Nagyesztergár,8415,Veszprém,,47.284983999999994,17.90640338656501
Dudar,8416,Veszprém,,47.305966850000004,17.94124638900471
Csetény,8417,Veszprém,,47.3140983,17.997417782341834
Bakonyoszlop,8418,Veszprém,,47.33636065,17.93595452
Csesznek,8419,Veszprém,,47.33153885,17.872578658540355
Zirc,8420,Veszprém,,47.25441105,17.871041453154888
Bakonynána,8422,Veszprém,,47.2716725,17.974642768026673
Szápár,8423,Veszprém,,47.31678255,18.042861848594356
Jásd,8424,Veszprém,,47.2868476,18.023207334173343
Lókút,8425,Veszprém,,47.197701949999995,17.85630506863251
Pénzesgyőr,8426,Veszprém,,47.233120150000005,17.784873484773723
Bakonybél,8427,Veszprém,,47.2435513,17.747712133040054
Borzavár,8428,Veszprém,,47.2840112,17.82437459314354
Porva,8429,Veszprém,,47.28936635,17.791975271021673
Bakonyszentkirály,8430,Veszprém,,47.3624674,17.877137842986006
Bakonyszentlászló,8431,Veszprém,,47.3663749,17.80396167516709
Fenyőfő,8432,Veszprém,,47.32465105,17.756711684504392
Bakonygyirót,8433,Veszprém,,47.41781495,17.801473487103223
Románd,8434,Veszprém,,47.4381282,17.783418081134222
Gic,8435,Veszprém,,47.42771345,17.761302221961508
Veszprémvarsány,8438,Veszprém,,47.4145748,17.842760600062583
Sikátor,8439,Veszprém,,47.42944455,17.872863996643357
Herend,8440,Veszprém,,47.1528096,17.742827160483365
Márkó,8441,Veszprém,,47.142606799999996,17.81425213
Hárskút,8442,Veszprém,,47.18817455,17.784975806561132
Bánd,8443,Veszprém,,47.11100475,17.8110137
Szentgál,8444,Veszprém,,47.1427201,17.69879251138088
Városlőd,8445,Veszprém,,47.1606694,17.66108015689871
Kislőd,8446,Veszprém,,47.140149550000004,17.618009435206634
Magyarpolány,8449,Veszprém,,47.18311555,17.553214912993283
Halimba,8452,Veszprém,,47.03194105,17.52723332966383
Nyirád,8454,Veszprém,,46.989257300000006,17.43073127
Pusztamiske,8455,Veszprém,,47.05099535,17.443790515939202
Noszlop,8456,Veszprém,,47.170779100000004,17.472484568898295
Bakonypölöske,8457,Veszprém,,47.2018733,17.489343990591784
Oroszi,8458,Veszprém,,47.16109925,17.418975184149474
Devecser,8460,Veszprém,,47.10683785,17.450276594916552
Kolontár,8468,Veszprém,,47.0634107,17.500911165093058
Kamond,8469,Veszprém,,47.140457350000005,17.221471337446552
Nemeshany,8471,Veszprém,,47.045546099999996,17.379381263313423
Gyepükaján,8473,Veszprém,,47.03603375,17.33120054472255
Csabrendek,8474,Veszprém,,47.02179955,17.296883512807668
Veszprémgalsa,8475,Veszprém,,47.0739305,17.270949320996166
Zalaszegvár,8476,Veszprém,,47.09955945,17.231545703743496
Tüskevár,8477,Veszprém,,47.1158619,17.31205607445107
Somlójenő,8478,Veszprém,,47.1209396,17.354491305487944
Borszörcsök,8479,Veszprém,,47.1354336,17.43103605
Somlóvásárhely,8481,Veszprém,,47.1122351,17.384253513229055
Doba,8482,Veszprém,,47.177257100000006,17.39633351968679
Somlószőlős,8483,Veszprém,,47.1785309,17.34727969
Nagyalásony,8484,Veszprém,,47.21598685,17.348606316666526
Dabrony,8485,Veszprém,,47.24156855,17.32176730163171
Karakószörcsök,8491,Veszprém,,47.12407755,17.28453062279516
Kerta,8492,Veszprém,,47.1608527,17.263389595113637
Iszkáz,8493,Veszprém,,47.16389305,17.310729687177172
Kiscsősz,8494,Veszprém,,47.19671685,17.278338770690638
Csögle,8495,Veszprém,,47.2235946,17.268741387974572
Nagypirit,8496,Veszprém,,47.1866846,17.232795745788295
Adorjánháza,8497,Veszprém,,47.24141285,17.240805293955752
Nyárád,8512,Veszprém,,47.28147215,17.35406476144577
Mihályháza,8513,Veszprém,,47.312278649999996,17.322318921035333
Mezőlak,8514,Veszprém,,47.34769885,17.364464886824905
Békás,8515,Veszprém,,47.33293775,17.34228673186231
Kemeneshőgyész,8516,Veszprém,,47.3608653,17.27822311329556
Magyargencs,8517,Veszprém,,47.39505225,17.26580224
Kemenesszentpéter,8518,Veszprém,,47.4182037,17.217191720708726
Somlóvecse,8484,Veszprém,,47.1948618,17.35101072754627
Hosztót,8475,Veszprém,,47.08550680917841,17.242116680587646
Egeralja,8497,Veszprém,,47.237088079780825,17.240793970714776
Kisberzseny,8477,Veszprém,,47.10564091690125,17.26628835692149
Bodorfa,8471,Veszprém,,47.07537579980771,17.34266587
Szentimrefalva,8475,Veszprém,,47.07401880239861,17.280919317697656
Veszprém,8411,Veszprém,Kádárta,47.120761672448694,17.950567951760835
Ajka,8448,Veszprém,Bakonygyepes,47.13673700103752,17.54973433258204
Ajka,8447,Veszprém,Ajkarendek,47.135628460011496,17.56898068
Veszprém,8412,Veszprém,Gyulafirátót,47.142146071983106,17.94878114259047
Ajka,8451,Veszprém,Padragkút,47.05915884406347,17.552200110347783
Pápa,8511,Veszprém,Borsosgyőr,47.312185671845384,17.430049292576943
Nagyacsád,8521,Veszprém,,47.3638943,17.38975977
Nemesgörzsöny,8522,Veszprém,,47.3937211,17.373951753477854
Egyházaskesző,8523,Veszprém,,47.414809250000005,17.30619275
Marcaltő,8532,Veszprém,,47.425036399999996,17.37970591659743
Malomsok,8533,Veszprém,,47.45176735,17.404707422242765
Takácsi,8541,Veszprém,,47.401783699999996,17.46405167618652
Vaszar,8542,Veszprém,,47.40277625,17.526314851457094
Gecse,8543,Veszprém,,47.447315950000004,17.528793943991854
Nagygyimót,8551,Veszprém,,47.35020875,17.544017937352336
Vanyola,8552,Veszprém,,47.39006155,17.594484753934115
Lovászpatona,8553,Veszprém,,47.436454100000006,17.605002893174365
Nagydém,8554,Veszprém,,47.44221485,17.69095755319897
Bakonytamási,8555,Veszprém,,47.4161424,17.727792162002828
Pápateszér,8556,Veszprém,,47.3796083,17.721663932402347
Bakonyszentiván,8557,Veszprém,,47.39495855,17.651723810390905
Csót,8558,Veszprém,,47.3637516,17.612642824559614
Adásztevel,8561,Veszprém,,47.30364685,17.537777163387002
Nagytevel,8562,Veszprém,,47.2846664,17.572623681485776
Homokbödöge,8563,Veszprém,,47.29404155,17.603019727936683
Ugod,8564,Veszprém,,47.30056175,17.656442487671786
Béb,8565,Veszprém,,47.336077849999995,17.58631715
Bakonykoppány,8571,Veszprém,,47.3311244,17.687962569742588
Bakonyszücs,8572,Veszprém,,47.3118833,17.726186066093398
Németbánya,8581,Veszprém,,47.23263944999999,17.646478949841878
Farkasgyepű,8582,Veszprém,,47.203296,17.616582785179553
Nóráp,8591,Veszprém,,47.277791050000005,17.456579646348402
Dáka,8592,Veszprém,,47.263604,17.409416834426914
Pápadereske,8593,Veszprém,,47.29394705,17.40040289796768
Pápasalamon,8594,Veszprém,,47.222553500000004,17.416568227576228
Kup,8595,Veszprém,,47.23723175,17.464927970231223
Pápakovácsi,8596,Veszprém,,47.26982045,17.491935962465043
Döbrönte,8597,Veszprém,,47.235946,17.53721260408416
Nyim,8612,Somogy,,46.799489300000005,18.09347220017386
Balatonendréd,8613,Somogy,,46.829169199999995,17.982250047780788
Bálványos,8614,Somogy,,46.78058505,17.965632993531568
Kőröshegy,8617,Somogy,,46.83064785,17.905928849281064
Kereki,8618,Somogy,,46.78725405,17.90660516
Pusztaszemes,8619,Somogy,,46.75956435,17.932441259791418
Zamárdi,8621,Somogy,,46.88026815,17.954937076976996
Szántód,8622,Somogy,,46.865904650000004,17.904762033093505
Balatonföldvár,8623,Somogy,,46.85425635,17.87211163844038
Balatonszárszó,8624,Somogy,,46.839770200000004,17.8328882
Szólád,8625,Somogy,,46.789182350000004,17.853703554567282
Teleki,8626,Somogy,,46.77481495,17.823273777018976
Kötcse,8627,Somogy,,46.74584145,17.879062218940852
Nagycsepely,8628,Somogy,,46.74164075,17.824315387736306
Balatonboglár,8630,Somogy,,46.76572145,17.661861192620442
Ordacsehi,8635,Somogy,,46.73852215,17.63287659359556
Balatonszemes,8636,Somogy,,46.805073750000005,17.75305603
Balatonőszöd,8637,Somogy,,46.81568815,17.800230788943622
Balatonlelle,8638,Somogy,,46.7817812,17.725720963090275
Fonyód,8640,Somogy,,46.74893085,17.553932727964966
Balatonfenyves,8646,Somogy,,46.70741195,17.46848716267686
Balatonmáriafürdő,8647,Somogy,,46.721148850000006,17.401770617881795
Balatonkeresztúr,8648,Somogy,,46.70137905,17.36615379253309
Balatonberény,8649,Somogy,,46.70634815,17.310248245210165
Balatonszabadi,8651,Somogy,,46.9094956,18.15963306670072
Siójut,8652,Somogy,,46.87292325,18.149487580820487
Ádánd,8653,Somogy,,46.843855250000004,18.164410842477075
Ságvár,8654,Somogy,,46.822958,18.075887669839414
Som,8655,Somogy,,46.77938255,18.129395892385784
Nagyberény,8656,Somogy,,46.7984493,18.177062049607372
Bábonymegyer,8658,Somogy,,46.75774185,18.100696464909753
Tab,8660,Somogy,,46.75888765,18.025331202165418
Sérsekszőlős,8660,Somogy,,46.75888765,18.025331202165418
Bedegkér,8666,Somogy,,46.66323665,18.05831233124568
Kánya,8667,Somogy,,46.69596545,18.055387138539313
Tengőd,8668,Somogy,,46.69945635,18.10799782182622
Miklósi,8669,Somogy,,46.645751149999995,18.00802353027273
Kapoly,8671,Somogy,,46.72454915,17.950665483186224
Zics,8672,Somogy,,46.679059800000005,17.984808127404065
Somogymeggyes,8673,Somogy,,46.7199138,17.906636040928255
Nágocs,8674,Somogy,,46.655285899999996,17.96973781080403
Andocs,8675,Somogy,,46.6550403,17.896891564383218
Karád,8676,Somogy,,46.68199785,17.85087709500352
Látrány,8681,Somogy,,46.74504415,17.759659271799908
Somogytúr,8683,Somogy,,46.690916900000005,17.76133006527253
Somogybabod,8684,Somogy,,46.6610705,17.77791532454049
Gamás,8685,Somogy,,46.620789599999995,17.770318853311345
Szőlősgyörök,8692,Somogy,,46.6985228,17.68727462459952
Lengyeltóti,8693,Somogy,,46.68251985,17.623777964845445
Hács,8694,Somogy,,46.638188400000004,17.695752625932773
Buzsák,8695,Somogy,,46.6582286,17.56587060143245
Táska,8696,Somogy,,46.6528333,17.51580647492215
Öreglak,8697,Somogy,,46.61066795,17.61235694260086
Somogyvár,8698,Somogy,,46.5811545,17.641130512815714
Somogyvámos,8699,Somogy,,46.56164425,17.698855762586454
Marcali,8700,Somogy,,46.5786617,17.415096916901625
Somogyszentpál,8705,Somogy,,46.6274162,17.47330468675456
Nikla,8706,Somogy,,46.574140549999996,17.52597991690973
Pusztakovácsi,8707,Somogy,,46.5477556,17.566243646554277
Somogyfajsz,8708,Somogy,,46.49890499999999,17.568883468133293
Visz,8681,Somogy,,46.72626630142919,17.783407443013804
Pápa,8598,Veszprém,Tapolcafő,47.28245457242269,17.519393744025532
Marcali,8709,Somogy,Horvátkút,46.59826740691329,17.344879363438338
Pápa,8591,Veszprém,Kéttornyúlak,47.29895232525496,17.446731347012634
Balatonboglár,8691,Somogy,Szőlőskislak,46.73867750792881,17.671186183567162
Marcaltő,8531,Veszprém,Ihász,47.39682785306795,17.42478571211478
Balatonszentgyörgy,8710,Somogy,,46.691736000000006,17.29401239296658
Vörs,8711,Somogy,,46.6678849,17.25248176
Balatonújlak,8712,Somogy,,46.6619642,17.354409052028657
Kéthely,8713,Somogy,,46.648836200000005,17.397824208208732
Mesztegnyő,8716,Somogy,,46.4868797,17.455522132562784
Szenyér,8717,Somogy,,46.459888,17.384657532945234
Tapsony,8718,Somogy,,46.45042385,17.327597097659897
Böhönye,8719,Somogy,,46.41462315,17.39258770656108
Vése,8721,Somogy,,46.4009218,17.283379788041294
Nemesdéd,8722,Somogy,,46.43818625,17.251615215994658
Varászló,8723,Somogy,,46.4355936,17.208004586163007
Inke,8724,Somogy,,46.389517,17.193799339140625
Iharosberény,8725,Somogy,,46.38414,17.118669949003284
Iharos,8726,Somogy,,46.331796600000004,17.122916669574472
Pogányszentpéter,8728,Somogy,,46.392506999999995,17.05008391319922
Hollád,8731,Somogy,,46.6456686,17.30410687763495
Sávoly,8732,Somogy,,46.6044373,17.24702303
Somogysámson,8733,Somogy,,46.60490025,17.305460102641078
Somogyzsitfa,8734,Somogy,,46.54699065,17.319629150881518
Csákány,8735,Somogy,,46.52902,17.271004517872182
Szőkedencs,8736,Somogy,,46.55543175,17.253686514831834
Somogysimonyi,8737,Somogy,,46.4827853,17.21639649561627
Nemesvid,8738,Somogy,,46.4920534,17.26807073213356
Nagyszakácsi,8739,Somogy,,46.4953804,17.333769106059854
Zalaapáti,8741,Zala,,46.74889895,17.099342572395614
Esztergályhorváti,8742,Zala,,46.6793773,17.112941801463617
Zalaszabar,8743,Zala,,46.64670725,17.11543137321241
Orosztony,8744,Zala,,46.61952005,17.07310429247549
Kerecseny,8745,Zala,,46.62169405,17.033736846614417
Nagyrada,8746,Zala,,46.6182951,17.12395271
Zalamerenye,8747,Zala,,46.581101000000004,17.115897013598246
Zalakaros,8749,Zala,,46.5529611,17.130409815513083
Balatonmagyaród,8753,Zala,,46.608257949999995,17.185018573728467
Galambok,8754,Zala,,46.48948165,17.159304464792896
Kisrécse,8756,Zala,,46.49443024999999,17.066592655636505
Pacsa,8761,Zala,,46.7277548,17.001655946109423
Szentpéterúr,8762,Zala,,46.756567849999996,17.046135748155596
Dióskál,8764,Zala,,46.678151650000004,17.050574904776298
Egeraracsa,8765,Zala,,46.6800472,17.08378827353972
Felsőrajk,8767,Zala,,46.6738878,16.981585863317015
Hahót,8771,Zala,,46.65088335,16.910304840927335
Zalaszentbalázs,8772,Zala,,46.5930436,16.909550216386567
Pölöskefő,8773,Zala,,46.592598249999995,16.95881522475611
Gelse,8774,Zala,,46.6025809,17.00094606982571
Magyarszentmiklós,8776,Zala,,46.54410125,16.92945892124458
Homokkomárom,8777,Zala,,46.512481050000005,16.92907731514829
Újudvar,8778,Zala,,46.54520445,16.995674650239074
Zalacsány,8782,Zala,,46.8081069,17.074722784165633
Kehidakustány,8784,Zala,,46.8429789,17.10660911
Kallósd,8785,Zala,,46.868599700000004,17.058897110808275
Zalaszentlászló,8788,Zala,,46.877931399999994,17.114646026760713
Zalaszentgrót,8790,Zala,,46.942930950000004,17.091446973030877
Zalavég,8792,Zala,,47.01758425,17.029315021949806
Tekenye,8793,Zala,,46.964273250000005,17.12604086874515
Türje,8796,Zala,,47.009035350000005,17.097080574985043
Batyk,8797,Zala,,46.99310165,17.045060587750427
Zalabér,8798,Zala,,46.96989515,17.023473908086892
Pakod,8799,Zala,,46.951867500000006,16.996839948744324
Nagybakónak,8821,Zala,,46.55040745,17.041423156429218
Zalaújlak,8822,Zala,,46.565232449999996,17.07309448845701
Sand,8824,Zala,,46.4178673,17.11984895707404
Miháld,8825,Zala,,46.45320755,17.126094969215274
Zalaszentjakab,8827,Zala,,46.47908625,17.135361533648705
Liszó,8832,Zala,,46.35864305,17.023047641191994
Murakeresztúr,8834,Zala,,46.35305945,16.876242122250126
Fityeház,8835,Zala,,46.37920575,16.90820789845838
Csurgó,8840,Somogy,,46.2707822,17.099952292954764
Szenta,8849,Somogy,,46.27077315,17.187645270838786
Gyékényes,8851,Somogy,,46.243905850000004,16.997602762756742
Zákány,8852,Somogy,,46.2592054,16.934521512844576
Zákányfalu,8853,Somogy,,46.28212995,16.95761067791834
Őrtilos,8854,Somogy,,46.2924067,16.912610149689733
Belezna,8855,Zala,,46.3436594,16.921981690638006
Surd,8856,Zala,,46.3289551,16.972932588675405
Nemespátró,8857,Zala,,46.327582699999994,17.01168143532543
Porrog,8858,Somogy,,46.29103805,17.014054319107167
